permno,ticker,company,position_type,months_held,avg_monthly_return,total_contribution,win_rate,avg_predicted_eps,avg_actual_eps,first_date,last_date,eps_prediction_error,eps_direction_correct
17478,MHP,MCGRAW-HILL COS,LONG,14,-0.0023056837285714282,-0.032279572199999995,0.6428571428571429,16.88628080214906,2.035714285714286,2012-03-01,2023-07-01,14.850566516434773,True
76892,BOKF,BOK FINANCIAL CP,SHORT,1,-0.0484351441,-0.0484351441,0.0,-12.368559856875468,1.22,2012-03-01,2012-03-01,13.588559856875468,False
82759,NUAN,NUANCE COMM,SHORT,1,0.01311729,0.01311729,1.0,-12.383449521415008,0.43,2012-03-01,2012-03-01,12.813449521415007,False
12400,LPLA,LPL INVESTMENT,SHORT,3,-0.02704044903333333,-0.08112134709999999,0.3333333333333333,-13.402246356728599,0.52,2012-03-01,2012-12-01,13.922246356728598,False
85424,DRQ,DRIL-QUIP,SHORT,1,0.071010165,0.071010165,1.0,-13.520583476722006,0.71,2012-03-01,2012-03-01,14.230583476722007,False
66376,WSO,WATSCO,SHORT,7,-0.009629082485714287,-0.06740357740000001,0.2857142857142857,-13.506975623480844,1.0571428571428572,2012-04-01,2018-08-01,14.564118480623701,False
79906,INCY,INCYTE CORP,SHORT,52,-0.008217407605769231,-0.4273051955,0.5192307692307693,-16.218906518158086,-0.04692307692307693,2012-04-01,2019-02-01,16.17198344123501,True
80485,VVUS,VIVUS,SHORT,6,0.02586263491666667,0.1551758095,0.3333333333333333,-37.266556636490755,-2.866666666666667,2012-04-01,2012-09-01,34.39988996982409,True
38149,BYI,BALLY TECH,LONG,12,-0.012310144458333333,-0.1477217335,0.5833333333333334,17.91681484867639,0.8950000000000001,2012-05-01,2014-01-01,17.02181484867639,True
42877,JBHT,HUNT JB TRANSP,LONG,5,0.00015889918000000172,0.0007944959000000086,0.6,12.744442366307466,0.6679999999999999,2012-05-01,2012-12-01,12.076442366307466,True
41080,CMI,CUMMINS INC,LONG,3,-0.056826259333333344,-0.17047877800000003,0.0,12.795284943606562,2.45,2012-05-01,2012-07-01,10.345284943606561,True
39490,APA,APACHE CP,LONG,5,-0.03712233796,-0.1856116898,0.4,12.949459541359198,1.8519999999999996,2012-05-01,2014-10-01,11.097459541359198,True
85913,MAR,MARRIOTT INTL,LONG,40,0.021145689364999998,0.8458275745999999,0.575,15.167570095405086,0.6757500000000001,2012-05-01,2018-02-01,14.491820095405085,True
25785,F,FORD MOTOR CO,LONG,24,-0.012802247570833333,-0.3072539417,0.5,13.741849258139041,0.35541666666666666,2012-05-01,2022-10-01,13.386432591472374,True
90052,TRW,TRW AUTOMOTIVE H,LONG,8,0.003008023262499996,0.024064186099999968,0.625,13.4716762561619,2.1275000000000004,2012-05-01,2015-02-01,11.344176256161898,True
84723,LNG,CHENIERE ENERGY,SHORT,22,-0.036193907959090915,-0.7962659751000001,0.2727272727272727,-17.849043519487804,-0.41500000000000004,2012-05-01,2015-12-01,17.434043519487805,True
86288,CSGP,COSTAR GRP INC,SHORT,22,-0.029385634731818187,-0.6464839641000001,0.18181818181818182,-15.765709958023116,0.06345454545454544,2012-05-01,2018-05-01,15.829164503477662,False
12515,BKU,BANKUNITED INC,SHORT,20,-0.0187624317,-0.37524863399999997,0.45,-15.410562244554034,0.5275,2012-05-01,2014-03-01,15.938062244554034,False
83462,TUP,TUPPERWARE,LONG,11,0.020370938754545456,0.2240803263,0.7272727272727273,18.125596426186608,1.3454545454545455,2012-06-01,2013-12-01,16.780141880732064,True
93179,PPC,PILGRIM'S PRIDE,SHORT,1,0.129110828,0.129110828,1.0,-15.637249484336966,0.27,2012-06-01,2012-06-01,15.907249484336965,False
82513,PCYC,PHARMACYCLICS,SHORT,32,-0.09515783392499999,-3.0450506855999997,0.34375,-25.492772086074183,0.260625,2012-06-01,2015-04-01,25.753397086074184,False
84007,OCN,OCWEN FINL CP,SHORT,17,-0.08441391961764708,-1.4350366335000002,0.29411764705882354,-16.218417952403925,9.538235294117648,2012-06-01,2013-12-01,25.756653246521573,False
80957,AZPN,ASPEN TECHNOLOGI,SHORT,13,-0.03522093470769231,-0.4578721512,0.15384615384615385,-16.953402350611267,0.1853846153846154,2012-06-01,2020-09-01,17.138786965995884,False
57817,JWN,NORDSTROM INC,LONG,15,0.021882056133333327,0.3282308419999999,0.7333333333333333,17.62557408773101,0.9440000000000002,2012-07-01,2014-04-01,16.68157408773101,True
57817,JWN,NORDSTROM INC,SHORT,1,0.07822223,0.07822223,1.0,-20.43186653361332,1.23,2022-02-01,2022-02-01,21.66186653361332,False
12865,FIO,FUSION-IO INC,SHORT,6,0.08190762929999999,0.4914457758,0.8333333333333334,-28.85110737166759,0.12666666666666668,2012-07-01,2013-01-01,28.977774038334257,False
88421,ARNA,ARENA PHARMA,SHORT,20,0.019062462585000002,0.3812492517,0.6,-28.17994193714899,-1.8295,2012-07-01,2021-10-01,26.35044193714899,True
23297,EAT,BRINKER INTL,LONG,27,0.013942607455555556,0.3764504013,0.6666666666666666,17.06650721316468,0.6651851851851851,2012-08-01,2016-12-01,16.401322027979496,True
10517,AAN,AARON'S INC,LONG,2,0.0636583444,0.1273166888,1.0,12.581719195187237,0.46,2012-08-01,2012-10-01,12.121719195187236,True
88860,ALGN,ALIGN TECH,SHORT,4,-0.036024030974999996,-0.14409612389999998,0.25,-12.883324664480966,0.3075,2012-08-01,2013-08-01,13.190824664480965,False
90808,EXPE,EXPEDIA INC,SHORT,8,0.015127138175000002,0.12101710540000002,0.375,-17.708803965378028,1.1375,2012-08-01,2022-07-01,18.846303965378027,False
75577,ALTR,ALTERA CP,SHORT,3,-0.025065068266666667,-0.0751952048,0.3333333333333333,-14.649210286819565,0.36000000000000004,2012-08-01,2015-06-01,15.009210286819565,False
12882,AWAY,HOMEAWAY INC,SHORT,21,0.02468020796666667,0.5182843673,0.6666666666666666,-15.799884035110008,0.15380952380952384,2012-08-01,2015-03-01,15.953693558919532,False
80320,CPRT,COPART INC,LONG,3,0.07693058506666667,0.2307917552,0.6666666666666666,16.215913330049023,0.047466666666666664,2012-09-01,2013-05-01,16.16844666338236,True
81655,DRI,DARDEN REST INC,LONG,2,-0.0373728371,-0.0747456742,0.5,11.785265706772526,0.56,2012-09-01,2012-12-01,11.225265706772525,True
12449,FLT,FLEETCOR TECHNOL,SHORT,1,-0.0374173427,-0.0374173427,0.0,-13.542783463038042,0.83,2012-09-01,2012-09-01,14.372783463038042,False
80415,EXP,EAGLE MATERIALS,SHORT,3,-0.08930402113333334,-0.2679120634,0.0,-12.815727365755146,0.4666666666666666,2012-09-01,2013-03-01,13.282394032421813,False
12873,P,PANDORA MEDIA IN,SHORT,38,-0.0001288834736842044,-0.004897571999999768,0.47368421052631576,-21.501606225713516,0.017631578947368425,2012-09-01,2017-01-01,21.519237804660886,False
19166,FMC,FMC CP,LONG,1,-0.033686141,-0.033686141,0.0,12.428996457278238,0.79,2012-10-01,2012-10-01,11.638996457278239,True
19350,DE,DEERE & CO,LONG,38,0.014394577228947368,0.5469939347,0.47368421052631576,16.922099217043097,5.046052631578946,2012-10-01,2023-12-01,11.876046585464152,True
89826,TCBI,TEXAS CAPITAL BA,SHORT,33,0.011362122709090912,0.3749500494000001,0.5757575757575758,-16.611901751472715,1.025757575757576,2012-10-01,2019-10-01,17.637659327230292,False
13008,LMCA,LIBERTY MEDIA- C,SHORT,3,-0.037437531833333336,-0.1123125955,0.3333333333333333,-16.3879835448387,2.973333333333333,2012-10-01,2012-12-01,19.361316878172033,False
91073,WNR,WESTERN REFINING,LONG,5,0.06833883786,0.3416941893,0.8,14.579998586106308,0.932,2012-11-01,2015-11-01,13.647998586106308,True
60580,TTC,TORO CO,LONG,1,0.0624295937,0.0624295937,1.0,11.839950984772509,0.0,2012-11-01,2012-11-01,11.839950984772509,False
78664,DDD,THREE-D SYSTEMS,SHORT,30,0.005712761220000003,0.1713828366000001,0.5333333333333333,-18.561328886034254,0.1876666666666667,2012-11-01,2015-05-01,18.74899555270092,False
75603,CRUS,CIRRUS LOGIC,SHORT,2,0.1536041965,0.307208393,1.0,-13.065162215615942,1.64,2012-11-01,2012-12-01,14.705162215615943,False
93246,GNRC,GENERAC HOLDINGS,SHORT,11,-0.06093811865454544,-0.6703193051999998,0.18181818181818182,-13.706290543910699,0.8990909090909093,2012-11-01,2014-06-01,14.605381453001607,False
12591,APO,APOLLO GLOBAL MA,SHORT,56,-0.021673006051785713,-1.2136883389,0.4642857142857143,-17.80212060477109,0.585,2012-11-01,2020-04-01,18.38712060477109,False
12981,FBHS,FORTUNE BRANDS H,SHORT,6,-0.0433245319,-0.2599471914,0.3333333333333333,-13.54109038639862,0.235,2012-11-01,2013-04-01,13.77609038639862,False
56223,LPX,LA PACIFIC CORP,LONG,3,0.13798464609999997,0.41395393829999994,1.0,17.651973260849985,2.9966666666666666,2022-05-01,2022-11-01,14.655306594183319,True
56223,LPX,LA PACIFIC CORP,SHORT,2,-0.1060499566,-0.2120999132,0.0,-15.94020260809246,0.18,2012-11-01,2012-12-01,16.12020260809246,False
85908,GRA,GRACE W R,LONG,1,0.026782574,0.026782574,1.0,11.95144389041908,1.11,2012-12-01,2012-12-01,10.84144389041908,True
13108,GRPN,GROUPON INC,SHORT,18,-0.05935284678888889,-1.0683512422,0.4444444444444444,-15.642859916114796,0.30000000000000004,2012-12-01,2014-07-01,15.942859916114797,False
90763,NSR,NEUSTAR,LONG,2,0.02398918405,0.0479783681,0.5,20.635857058024865,0.775,2013-01-01,2013-02-01,19.860857058024866,True
93091,AOL,AOL INC,LONG,2,0.11951923745000001,0.23903847490000002,1.0,21.08841804076794,0.365,2013-01-01,2013-02-01,20.723418040767942,True
30940,FLS,FLOWSERVE CORP,LONG,11,0.04417669175454545,0.48594360929999997,0.7272727272727273,18.50989812230159,0.8596909090909091,2013-01-01,2013-12-01,17.65020721321068,True
89644,VMED,VIRGIN MEDIA,LONG,3,0.0819735811,0.2459207433,0.6666666666666666,19.559888183634715,29.56,2013-01-01,2013-04-01,10.000111816365283,True
91063,VIAB,VIACOM INC,LONG,6,0.04883462660000001,0.29300775960000003,0.6666666666666666,18.183267096272715,1.1300000000000001,2013-01-01,2013-12-01,17.053267096272716,True
92771,HSNI,HSN INC,LONG,2,0.0202510412,0.0405020824,0.5,18.055642273924843,0.78,2013-01-01,2013-04-01,17.27564227392484,True
92709,SNI,SCRIPPS NETWORKS,LONG,6,0.03416892953333333,0.2050135772,0.6666666666666666,16.367458796155436,1.0333333333333334,2013-01-01,2015-10-01,15.334125462822103,True
38093,AJG,"GALLAGHER, ART J",SHORT,12,-0.01982237585,-0.2378685102,0.25,-11.575492036520522,0.5499999999999999,2013-01-01,2015-04-01,12.125492036520523,False
91128,GPOR,GULFPORT ENERGY,SHORT,33,-0.0007127080727272699,-0.023519366399999908,0.5454545454545454,-15.726246076120574,0.18636363636363637,2013-01-01,2017-05-01,15.91260971248421,False
12742,LNKD,LINKEDIN CORP,SHORT,28,-0.027047506725,-0.7573301883,0.39285714285714285,-15.159697873052393,0.4878571428571429,2013-01-01,2016-07-01,15.647555015909536,False
45277,IGT,INTL GAME TECH,LONG,5,0.05294038094,0.2647019047,1.0,18.892059964811477,0.34800000000000003,2013-02-01,2013-07-01,18.544059964811478,True
81540,ABC,AMRISRCEBERGEN,LONG,9,0.04324543483333333,0.3892089135,0.8888888888888888,19.255920340328554,0.8,2013-02-01,2013-10-01,18.455920340328554,True
69550,MYL,MYLAN INC,LONG,10,0.043409215890000005,0.4340921589000001,0.8,17.491498595850093,0.7130000000000001,2013-02-01,2014-01-01,16.778498595850092,True
77659,BBBY,BED BATH & BEYON,LONG,40,-0.004622896337500001,-0.18491585350000003,0.475,15.11848918021767,1.1712500000000001,2013-02-01,2017-06-01,13.94723918021767,True
75222,AXLL,AXIALL CORP,SHORT,2,-0.0535776543,-0.1071553086,0.0,-11.587382012866613,0.75,2013-02-01,2013-03-01,12.337382012866613,False
79879,JDSU,JDS UNIPHASE CRP,SHORT,3,-0.0016976823000000002,-0.0050930469,0.3333333333333333,-12.367258716236222,0.11,2013-02-01,2013-07-01,12.477258716236221,False
91283,HK,HALCON RESOURCES,SHORT,5,0.10208672454,0.5104336227,0.8,-18.05037268033616,7.809620000000001,2013-02-01,2014-07-01,25.859992680336163,False
91892,CLWR,CLEARWIRE,SHORT,2,-0.00971024085,-0.0194204817,0.5,-19.42082524379072,-0.31,2013-02-01,2013-03-01,19.11082524379072,True
84172,NUS,NU SKIN ENTERPR,LONG,5,0.15869109334,0.7934554667,1.0,19.677474161925808,1.092,2013-03-01,2013-07-01,18.58547416192581,True
11976,BMC,BMC SOFTWARE,LONG,4,0.041549379475,0.1661975179,0.5,19.433732526896495,0.795,2013-03-01,2013-07-01,18.638732526896494,True
27983,XRX,XEROX CP,LONG,20,-0.0014851957349999978,-0.02970391469999996,0.4,13.849493755273908,1.044,2013-03-01,2016-07-01,12.805493755273908,True
85621,MTD,METTLER-TOLEDO,LONG,10,0.01442182601,0.1442182601,0.5,18.324579571897136,2.617,2013-03-01,2013-12-01,15.707579571897135,True
79678,ATVI,ACTIVISION BLIZZ,SHORT,4,-0.03184897907499999,-0.12739591629999997,0.25,-14.510469402744416,0.565,2013-03-01,2015-09-01,15.075469402744416,False
49905,FNP,FIFTH & PACIFIC,SHORT,21,-0.00942809261428571,-0.1979899448999999,0.42857142857142855,-15.738095207891334,0.02095238095238095,2013-03-01,2015-08-01,15.759047588843714,False
88597,POL,POLYONE CORP,SHORT,2,0.055052191,0.110104382,1.0,-13.479429883150532,0.33999999999999997,2013-04-01,2013-06-01,13.819429883150532,False
90215,CRM,SALESFORCE.COM I,SHORT,5,-0.01037973846,-0.05189869229999999,0.4,-14.042929149064616,0.092,2013-04-01,2013-10-01,14.134929149064616,False
12503,NAV,NAVISTAR INTL,SHORT,12,-0.005090100766666669,-0.06108120920000003,0.5,-15.425210491636319,-0.7683333333333334,2013-04-01,2020-02-01,14.656877158302986,True
82567,OPK,OPKO HEALTH INC,SHORT,39,0.003261514841025639,0.12719907879999992,0.5128205128205128,-23.218176257174914,-0.056923076923076917,2013-04-01,2020-08-01,23.161253180251837,True
88434,INFI,INFINITY PHARMA,SHORT,1,0.111124404,0.111124404,1.0,-45.0163182451844,-0.57,2013-04-01,2013-04-01,44.4463182451844,True
87006,UTHR,UTD THERAPEUTICS,LONG,3,0.041329491566666675,0.12398847470000002,0.3333333333333333,18.816032862793815,1.5200000000000002,2013-05-01,2013-07-01,17.296032862793815,True
91683,SBH,SALLY BEAUTY HOL,LONG,7,-0.007513695242857142,-0.052595866699999994,0.7142857142857143,17.503978349628817,0.39,2013-05-01,2014-04-01,17.113978349628816,True
85753,VRSN,VERISIGN INC,LONG,28,0.018471629274999995,0.5172056196999999,0.5714285714285714,17.55630674623449,0.6889285714285714,2013-05-01,2017-07-01,16.867378174805918,True
13299,NSM,NATIONSTAR MORTG,SHORT,7,-0.0207993647,-0.1455955529,0.2857142857142857,-11.523143397768505,1.0271428571428571,2013-05-01,2014-10-01,12.550286254911363,False
13379,SPLK,SPLUNK INC,SHORT,47,-0.01918103522340426,-0.9015086555000001,0.3829787234042553,-24.09447417667502,0.08553191489361703,2013-05-01,2023-01-01,24.18000609156864,False
93101,LEA,LEAR CORP,LONG,19,0.008812348268421054,0.16743461710000002,0.6842105263157895,14.07364915101082,3.0726315789473686,2013-06-01,2018-06-01,11.00101757206345,True
22779,MSI,MOTOROLA SOLUTIO,LONG,2,-0.014306754949999998,-0.028613509899999997,0.5,14.833389869410139,1.3250000000000002,2013-06-01,2017-08-01,13.508389869410138,True
12373,HHC,HOWARD HUGHES CO,SHORT,3,-0.050702971066666665,-0.1521089132,0.3333333333333333,-12.498247205068665,0.86,2013-06-01,2013-12-01,13.358247205068665,False
61241,AMD,ADV MICRO DEVICE,SHORT,15,-0.11100752243333332,-1.6651128364999999,0.26666666666666666,-15.414199081649748,-0.020666666666666656,2013-06-01,2017-08-01,15.393532414983081,True
84348,VSAT,VIASAT INC.,SHORT,1,-0.0199828949,-0.0199828949,0.0,-13.771724923507222,0.11,2013-06-01,2013-06-01,13.881724923507221,False
76661,ISIS,ISIS PHARMACEUTI,SHORT,78,-0.030617463355128206,-2.3881621417,0.4358974358974359,-17.331355494445532,-0.0973076923076923,2013-06-01,2023-10-01,17.23404780213784,True
79089,FOSL,FOSSIL GROUP INC,LONG,14,-0.04423077124285714,-0.6192307974,0.42857142857142855,14.28846652813631,1.450714285714286,2013-07-01,2015-11-01,12.837752242422024,True
13447,NOW,SERVICENOW INC,SHORT,19,-0.02979909425789474,-0.5661827909,0.3157894736842105,-17.719462365512804,-0.01210526315789474,2013-07-01,2016-05-01,17.70735710235491,True
90978,SPWR,SUNPOWER CORP,SHORT,16,-0.004186019712500001,-0.06697631540000001,0.6875,-15.983209712760441,0.22625,2013-07-01,2022-10-01,16.20945971276044,False
13181,GWRE,GUIDEWIRE SOFTWA,SHORT,72,-0.015497125209722221,-1.1157930151,0.3472222222222222,-20.320113325452294,0.22847222222222227,2013-07-01,2019-12-01,20.548585547674517,False
10693,HLS,HLTHSOUTH CP,LONG,5,0.00831748874,0.041587443700000004,0.6,19.745211356119324,0.496,2013-08-01,2013-12-01,19.249211356119325,True
76709,IDXX,IDEXX LABS INC,LONG,6,0.0317933097,0.1907598582,0.6666666666666666,17.68167078018855,0.4258333333333333,2013-08-01,2014-02-01,17.255837446855217,True
88031,MNST,MONSTER BEVERAGE,LONG,2,-0.0742943695,-0.148588739,0.0,17.617260915613954,0.0883,2013-08-01,2013-09-01,17.528960915613954,True
88031,MNST,MONSTER BEVERAGE,SHORT,8,-0.023509017899999998,-0.18807214319999999,0.375,-19.552486542167472,0.131225,2015-11-01,2016-06-01,19.683711542167472,False
91103,UAL,UNITED CONTINENT,LONG,9,-0.0071724540777777755,-0.06455208669999998,0.4444444444444444,13.451207569800784,1.8244444444444445,2016-06-01,2020-01-01,11.62676312535634,True
91103,UAL,UNITED CONTINENT,SHORT,3,-0.0037823398666666647,-0.011347019599999994,0.3333333333333333,-15.858577164787647,-0.40666666666666673,2013-08-01,2022-04-01,15.45191049812098,True
13407,FB,FACEBOOK INC,LONG,21,0.008741784423809526,0.18357747290000004,0.5714285714285714,20.076450077981427,2.8633333333333333,2020-04-01,2023-12-01,17.213116744648094,True
13407,FB,FACEBOOK INC,SHORT,3,-0.06016815586666666,-0.1805044676,0.3333333333333333,-13.041155426895585,0.30666666666666664,2013-08-01,2014-05-01,13.347822093562252,False
13511,PANW,PALO ALTO NETWOR,SHORT,27,-0.053652857640740736,-1.4486271563,0.3333333333333333,-15.307803240568969,0.0714888888888889,2013-08-01,2016-12-01,15.379292129457857,False
90178,ALNY,ALNYLAM PHARMACE,SHORT,83,-0.02559170474096385,-2.1241114934999996,0.40963855421686746,-29.34751331849272,-1.259759036144578,2013-08-01,2023-12-01,28.08775428234814,True
12347,AEGR,AEGERION PHARMA,SHORT,2,0.032168776999999996,0.06433755399999999,1.0,-42.97435055820836,-0.43,2013-08-01,2013-09-01,42.54435055820836,True
12872,MPC,MARATHON PETROLE,LONG,40,0.003939189585000001,0.15756758340000004,0.525,16.32368392485803,3.0285,2013-09-01,2023-12-01,13.29518392485803,True
35124,CLGX,CORELOGIC INC,LONG,1,0.0525291227,0.0525291227,1.0,16.872432455009637,0.48,2013-09-01,2013-09-01,16.392432455009637,True
21936,PFE,PFIZER INC,LONG,74,0.00640151322837838,0.4737119789000001,0.5135135135135135,15.628232257039304,0.7216216216216216,2013-09-01,2023-12-01,14.906610635417682,True
80560,NPSP,NPS PHARMACEUTIC,SHORT,17,-0.046093347794117646,-0.7835869125,0.4117647058823529,-25.487590592831534,-0.0029411764705882353,2013-09-01,2015-01-01,25.484649416360945,True
75654,CGNX,COGNEX CORP,SHORT,12,-0.028293214758333334,-0.3395185771,0.25,-16.351475238957246,0.20125,2013-09-01,2018-08-01,16.552725238957247,False
93305,FNGN,FINANCIAL ENGINE,SHORT,9,0.0049277734888888884,0.0443499614,0.6666666666666666,-22.84499271607353,0.23555555555555557,2013-09-01,2017-04-01,23.080548271629088,False
12639,CSOD,CORNERSTONE ONDE,SHORT,6,0.025062866483333335,0.1503771989,0.5,-22.422331689563777,-0.03333333333333335,2013-09-01,2016-08-01,22.38899835623044,True
12927,Z,ZILLOW INC,SHORT,23,0.012385021273913041,0.28485548929999993,0.6521739130434783,-25.954324903312834,0.0023173913043478206,2013-09-01,2020-05-01,25.956642294617183,False
92940,MDSO,MEDIDATA SOLUTIO,SHORT,11,0.00468777441818182,0.05156551860000002,0.18181818181818182,-15.429908764385827,0.22181818181818186,2013-10-01,2019-05-01,15.65172694620401,False
13318,YELP,YELP INC,SHORT,34,0.035733062908823526,1.2149241388999998,0.5882352941176471,-20.207784651007344,0.03705882352941176,2013-10-01,2018-10-01,20.244843474536754,False
10258,CLDX,CELLDEX THERAPEU,SHORT,3,0.20631433033333332,0.6189429909999999,1.0,-37.66881711846241,-4.75,2013-10-01,2015-06-01,32.91881711846241,True
84563,SLGN,SILGAN HLDGS INC,LONG,2,0.03377371095,0.0675474219,1.0,19.111659968572265,0.225,2013-11-01,2013-12-01,18.886659968572264,True
10220,BWC,BABCOCK & WILCOX,LONG,1,0.0111767203,0.0111767203,1.0,17.0018454862217,0.52,2013-11-01,2013-11-01,16.4818454862217,True
91611,FSLR,FIRST SOLAR,SHORT,5,-0.04157049572,-0.2078524786,0.6,-12.678745376041702,0.8039999999999999,2013-11-01,2014-05-01,13.482745376041702,False
13527,FIVE,FIVE BELOW INC,SHORT,1,-0.101533398,-0.101533398,0.0,-16.912849984520903,0.05,2013-11-01,2013-11-01,16.962849984520904,False
13628,WDAY,WORKDAY INC,SHORT,34,-0.019717739020588237,-0.6704031267000001,0.5,-20.556581351417098,-0.03852941176470588,2013-11-01,2017-02-01,20.51805193965239,True
80191,ALB,ALBEMARLE CORP.,LONG,2,-0.02093174695,-0.0418634939,0.5,15.960117415908616,1.09,2013-12-01,2014-05-01,14.870117415908616,True
70500,CCE,COCA COLA ENTERP,LONG,12,0.019739298058333334,0.2368715767,0.5833333333333334,13.32404390820262,0.6241666666666666,2013-12-01,2015-11-01,12.699877241535953,True
18403,JCP,JC PENNEY,SHORT,5,0.15215888098,0.7607944048999999,0.8,-12.581746650568007,-0.762,2013-12-01,2014-10-01,11.819746650568007,True
13267,CZR,CAESARS ENTERTAI,SHORT,8,0.0174780410625,0.1398243285,0.5,-13.199921771445979,-1.8825,2013-12-01,2018-09-01,11.317421771445979,True
75573,ODP,OFFICE DEPOT,SHORT,2,0.051593965500000005,0.10318793100000001,1.0,-15.08227989133823,-0.3,2013-12-01,2014-01-01,14.782279891338229,True
81776,SUNE,SUNEDISON INC,SHORT,15,0.031494956020000006,0.4724243403000001,0.4,-17.893935894981148,-0.3833333333333334,2013-12-01,2015-10-01,17.510602561647815,True
15069,MRO,MARATHON OIL CP,LONG,12,0.004336589116666664,0.05203906939999997,0.5833333333333334,14.684811474053262,0.6516666666666666,2014-01-01,2015-04-01,14.033144807386595,True
13567,ADT,ADT CORP,LONG,21,-0.008629834261904763,-0.18122651950000002,0.5238095238095238,13.553282718370545,0.5033333333333333,2014-01-01,2016-01-01,13.04994938503721,True
27959,DUK,DUKE ENERGY CORP,LONG,57,-0.0011547416982456136,-0.06582027679999998,0.5087719298245614,12.828572266959116,1.191578947368421,2014-01-01,2022-04-01,11.636993319590694,True
23712,PEG,PUB SVC ENTERS,LONG,9,0.028921531388888883,0.26029378249999996,0.5555555555555556,13.096124934042969,0.7477777777777779,2014-01-01,2022-04-01,12.348347156265191,True
11404,ED,CONSOLIDATED EDI,LONG,5,-0.00928627968,-0.046431398400000004,0.4,12.381692290039172,0.882,2014-01-01,2015-11-01,11.499692290039173,True
48725,UNP,UNION PACIFIC CP,LONG,110,0.014305345537272723,1.5735880090999996,0.5818181818181818,16.89728064962254,1.980409090909091,2014-01-01,2023-12-01,14.91687155871345,True
24109,AEP,AMERICAN ELECTRI,LONG,7,0.007975938742857142,0.0558315712,0.5714285714285714,11.902823983293658,0.9057142857142857,2014-01-01,2018-05-01,10.997109697579372,True
27991,PNW,PINNACLE WST CAP,LONG,3,0.014945254233333335,0.044835762700000004,0.6666666666666666,12.86792475894506,0.19333333333333336,2014-01-01,2014-03-01,12.674591425611727,True
90507,MIC,MACQUARIE INFRAS,SHORT,2,-0.03162896445,-0.0632579289,0.0,-12.793989447759062,0.345,2014-01-01,2014-08-01,13.138989447759062,False
90925,FNF,FIDELITY NATIONA,SHORT,3,-0.014562178366666666,-0.0436865351,0.3333333333333333,-12.105447246184246,0.3433333333333333,2014-01-01,2014-04-01,12.44878057951758,False
89908,CONN,CONN'S INC,SHORT,1,0.228491589,0.228491589,1.0,-12.526774619319472,0.74,2014-01-01,2014-01-01,13.266774619319472,False
13647,LNCO,LINNCO LLC,SHORT,3,0.008062827066666665,0.024188481199999997,0.3333333333333333,-13.02642886456457,-1.8900000000000003,2014-01-01,2014-04-01,11.13642886456457,True
13625,SSTK,SHUTTERSTOCK INC,SHORT,6,0.04302624855,0.2581574913,0.8333333333333334,-17.818570405765048,0.25333333333333335,2014-01-01,2014-11-01,18.07190373909838,False
13046,UBNT,UBIQUITI NETWORK,SHORT,44,-0.017500753781818187,-0.7700331664000002,0.38636363636363635,-15.699611458488308,0.7054545454545456,2014-01-01,2019-06-01,16.405066003942853,False
13621,PBYI,PUMA BIOTECHNOLO,SHORT,30,0.05029551445666667,1.5088654337,0.5333333333333333,-30.367689356026496,-1.6170000000000002,2014-01-01,2018-01-01,28.750689356026495,True
34833,OXY,OCCIDENTAL PETE,LONG,19,0.0028745034789473692,0.05461556610000001,0.5789473684210527,16.228356300120115,1.1605263157894736,2014-02-01,2023-09-01,15.067829984330642,True
23819,HAL,HALLIBURTON,LONG,4,0.0926659061,0.3706636244,1.0,13.126539343915724,0.775,2014-02-01,2014-06-01,12.351539343915723,True
13711,SCTY,SOLARCITY CORP,SHORT,19,0.012139074215789473,0.23064241009999997,0.631578947368421,-14.740982581661697,-1.2942105263157895,2014-02-01,2016-07-01,13.446772055345908,True
90664,DXCM,DEXCOM,SHORT,26,-0.010884742503846155,-0.28300330510000005,0.4230769230769231,-16.218640635026752,-0.014326923076923079,2014-02-01,2019-04-01,16.20431371194983,True
13643,ICPT,INTERCEPT PHARMA,SHORT,58,0.030657298431034482,1.778123309,0.5862068965517241,-31.93259188496552,-2.532241379310345,2014-02-01,2020-06-01,29.400350505655176,True
85511,GEVA,SYNAGEVA BIOPHAR,SHORT,8,0.0486021356375,0.3888170851,0.75,-35.74551908014362,-1.49,2014-02-01,2015-04-01,34.25551908014362,True
81857,CAM,CAMERON INTL,LONG,4,0.014785845250000002,0.05914338100000001,0.5,13.46176859459376,0.875,2014-03-01,2014-06-01,12.58676859459376,True
10147,EMC,EMC CP MASS,LONG,7,0.012894118042857144,0.09025882630000001,0.7142857142857143,12.958045776821702,0.43000000000000005,2014-03-01,2016-04-01,12.528045776821703,True
23931,XEL,XCEL ENERGY INC,LONG,2,0.00412767435,0.0082553487,0.5,11.55609541914465,0.53,2014-03-01,2020-12-01,11.026095419144651,True
23536,WEC,WISCONSIN ENERGY,LONG,1,0.0589172021,0.0589172021,1.0,12.379816163645678,0.91,2014-03-01,2014-03-01,11.469816163645678,True
91032,TRAK,DEALERTRACK TECH,SHORT,2,0.0508601055,0.101720211,1.0,-15.525844760093698,0.28500000000000003,2014-03-01,2015-07-01,15.810844760093698,False
60628,FDX,FEDEX CORP,LONG,34,0.007891813267647058,0.2683216511,0.6176470588235294,14.168581375101198,3.0291176470588237,2014-04-01,2022-11-01,11.139463728042374,True
